epoch,frame,loss,loss0,loss1,loss2,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
0,1,0.06120112105006809,0.24738860331484167,0.0,0.0,13.089202404022217,597.390625,1.2449175773624972,0.5912135974114118,0.6840065095238977,0.8936388972644685,0.07990409601329632,0.15827060177153152,2.0001071673716546,0.35285437863533864,0.4817041834853078,0.0,0.0,0.0
1,1,0.05965813077899372,0.24333226528279972,0.0020537784634433913,0.021055199960057138,13.265133142471313,601.21484375,1.2434443233205759,0.5902302324746803,0.6824373832654014,0.8936388972644685,0.07990409601329632,0.15827060177153152,2.0001978841207153,0.35270199131059116,0.4814845988186405,0.0,0.0,0.0
2,1,0.05952502050569755,0.24295701333713604,0.00217765410314973,0.02218485967057928,13.362950801849365,601.98828125,1.2432138438185398,0.590142019060223,0.6823061193565421,0.8936175916911077,0.07989938084702437,0.15826444983843846,2.0001626415314893,0.3526858393443023,0.4814671868698478,0.0,0.0,0.0
3,1,0.05942526770230025,0.2428392051145601,0.0020779477797376747,0.021214860231769987,13.441702127456665,602.50390625,1.2431490924470683,0.5901700294272034,0.6823495162965144,0.8935957214842589,0.07989541580313762,0.15825854179166654,2.0001159635229464,0.3526885254348237,0.48147501901443684,0.0,0.0,0.0
4,1,0.05858843102045463,0.24064465781061614,0.003553741724413487,0.025806018821628682,13.524250030517578,603.01953125,1.240537549446131,0.5896248814007986,0.6815502269368311,0.8932023248258267,0.07984822700957905,0.158161742351553,1.9997227842674208,0.3526381021809399,0.4813957862516923,0.0,0.0,0.0
5,1,0.05816241567524545,0.23901974443833254,0.005187773620137071,0.0317027514380985,13.622366666793823,603.53515625,1.2383455661037006,0.5891320401947571,0.6807406648965382,0.8928601812922011,0.07978694949407318,0.15806888020374615,2.0004883821107775,0.3525821881115292,0.4813102750316351,0.0,0.0,0.0
6,1,0.057941653846348126,0.23782848424238215,0.005646544955615625,0.03670670864274437,13.699831485748291,604.05078125,1.2369694468682797,0.5887351479313726,0.6801468719270112,0.8926511693533699,0.07976378482993315,0.15802087452095032,2.000956695383019,0.35253911409386696,0.48124743798842656,0.0,0.0,0.0
7,1,0.05761672448836694,0.23596578327846246,0.008577677152314458,0.04316592481135193,13.7783784866333,604.56640625,1.2342259492087688,0.5880801244382878,0.6791802877172735,0.8920873482018613,0.07967358258296203,0.15787488849741282,2.0019889377331035,0.3524865661549298,0.48117063971735835,0.0,0.0,0.0
8,1,0.05735541465589286,0.2334269308503823,0.014782073933029752,0.051466230675095585,13.858246326446533,605.08203125,1.2292308651316577,0.5870489191635272,0.6776610588222729,0.8910516527251426,0.0795822574158039,0.15765519372627537,2.0039675233459806,0.35242781421911573,0.48108503393991414,0.0,0.0,0.0
9,1,0.05702359945284765,0.2333964234596312,0.010690983953364626,0.04934989190676165,13.936398267745972,605.59765625,1.2284346619897724,0.5869967229944273,0.6776017206794188,0.8907182177507785,0.07950695991611019,0.1575612213090955,2.0043618220815804,0.35244994718545464,0.4811174248617484,0.0,0.0,0.0
10,1,0.056776634010665676,0.23350382542024453,0.012121116947131638,0.04588764592710764,14.014578104019165,606.11328125,1.2268940804075745,0.586891025799714,0.6774731740123004,0.8901448999855103,0.07941037120781627,0.15741677825694167,2.0051086351453886,0.35249193433237347,0.4811794190984718,0.0,0.0,0.0
11,1,0.056575947319145115,0.23318171474128382,0.014237734472146334,0.04471601666696514,14.093026399612427,606.62890625,1.2247153269163216,0.5865976703875052,0.6770691305114177,0.8893739047678281,0.07931311969521984,0.1572500544966869,2.0060297224224457,0.35252122686917725,0.4812269029861323,0.0,0.0,0.0
12,1,0.05621899159646782,0.23228756802189351,0.01755728489964451,0.044195238271727166,14.1735360622406,607.14453125,1.2188859378643384,0.5857025668444015,0.6758266770936372,0.8874449228118376,0.07905151791593551,0.15680378148138255,2.008449211012781,0.3525857727326086,0.4813391024291621,0.0,0.0,0.0
13,1,0.05589925621823053,0.23094350785243198,0.018975355952391484,0.046949848407894464,14.254207611083984,607.66015625,1.2153227630847432,0.5850076928398757,0.6748442894204506,0.8862029960739312,0.07890432658423736,0.15655084071746644,2.0097150295526722,0.3526015029015465,0.48137933021568846,0.0,0.0,0.0
14,1,0.055624015077710184,0.22941099376292173,0.020347454469138198,0.050799528689203614,14.335788249969482,608.17578125,1.2120885810249251,0.5842899016633831,0.6738271916478945,0.8850742947577604,0.07876529727782432,0.15631699827453827,2.010674990778585,0.35260776922955134,0.48140899117987185,0.0,0.0,0.0
15,1,0.055281796776774736,0.22809425709090483,0.021626596592956127,0.052792963344829316,14.41703200340271,608.69140625,1.2082467185000443,0.5835077753382475,0.6727412337777456,0.8835342724010249,0.07856982025293105,0.1560021150836184,2.011596494480566,0.3526526093694199,0.4814993349127742,0.0,0.0,0.0
16,1,0.054800242973230336,0.22591561410496439,0.02394988756133667,0.056469293980060405,14.512602090835571,609.20703125,1.1995688016794552,0.5817187773951302,0.6702782587170693,0.8798428619167866,0.07808692200498688,0.1552687897670186,2.01293614457394,0.35278374317286665,0.4817420017363454,0.0,0.0,0.0
17,1,0.05454527770902025,0.22432974690674065,0.026832824067044864,0.05917298297673488,14.611146211624146,609.98046875,1.1911938300005023,0.580016875629814,0.6679619437960308,0.876132427138713,0.07762545104355635,0.1545415800722016,2.0139497725395974,0.3529408978938372,0.48200778922137183,0.0,0.0,0.0
18,1,0.054280451791746745,0.22448810686468726,0.025395760434124472,0.0569262419278495,14.692418098449707,610.49609375,1.1932939008332417,0.5804457460651804,0.6685578764885687,0.8769249321708372,0.07773019048150907,0.1547071826621327,2.0132723662387573,0.3529215264001413,0.4819626423650012,0.0,0.0,0.0
19,1,0.05410549092564464,0.22449613721377826,0.024606374103957426,0.055691127257339504,14.773463487625122,611.01171875,1.1930968672505027,0.5803982692455054,0.6685055755342122,0.8767157381476678,0.07771217433208638,0.1546820041863036,2.0127352000257877,0.35294429971494523,0.48198167897159083,0.0,0.0,0.0
20,1,0.053877838332518385,0.22400449376658335,0.02425963181690747,0.055778986805097124,14.857741117477417,611.52734375,1.190566603909267,0.5798489909114691,0.6677660040928217,0.8755597375357715,0.07757768271242217,0.15447859864347993,2.0122450742555493,0.3529994721253925,0.48204313602375415,0.0,0.0,0.0
21,1,0.05337414968882222,0.22233017468237484,0.024477646557387413,0.05782981872303013,14.939680576324463,612.04296875,1.1826271534835784,0.5781501770412941,0.6654703547783616,0.8722180975495636,0.07720810485909732,0.1538703102801122,2.0113327981605496,0.35313287974179125,0.482172719266531,0.0,0.0,0.0
22,1,0.05317089900935391,0.2214524371311582,0.025184681903816574,0.05912232146514468,15.043023824691772,612.55859375,1.1780811710021906,0.5771684404443409,0.6641487172614603,0.8704250976710093,0.07696328934973762,0.15354652567793325,2.010587743988286,0.35319952438480173,0.4822057227470675,0.0,0.0,0.0
23,1,0.05280117598420899,0.21965625566465175,0.02520750516979766,0.06258503826561711,15.125824689865112,613.07421875,1.1694785401724785,0.5753348553168128,0.6616844031528405,0.866976597919193,0.07658262017215778,0.15290766597395225,2.009991211101817,0.3533258431206095,0.48229524160828346,0.0,0.0,0.0
24,1,0.05255493570945114,0.21822606688248086,0.02593782370399645,0.06526521848545772,15.210098028182983,613.58984375,1.16288859981247,0.5739529203188718,0.6598379773364476,0.8644417495035888,0.07633415554249107,0.15242960713419365,2.0095906501872562,0.35339389020444795,0.48230842622131476,0.0,0.0,0.0
25,1,0.052253683511775,0.21684229742030287,0.02593782070016619,0.06753022300115659,15.300737142562866,614.10546875,1.1554282523321895,0.5723959367523355,0.6577779387340701,0.8617682099590624,0.0760384020112354,0.15193051194664556,2.0085219823179488,0.35341777662932256,0.4822023297700068,0.0,0.0,0.0
26,1,0.05197962849598477,0.2164061186362608,0.02489679596371751,0.06729167752043637,15.384267568588257,614.62109375,1.1525410849483875,0.5718149458117772,0.657024992039348,0.8607588800806665,0.07596315484281055,0.1517363368554207,2.0077357562665488,0.35337644227859644,0.48207280442335737,0.0,0.0,0.0
27,1,0.05159376441633581,0.2160364250379132,0.02372654825872181,0.0660233169486392,15.469606876373291,615.13671875,1.1477643138900908,0.5708699924879989,0.6558200137402201,0.8590794724878513,0.07582722434228374,0.1514182268302206,2.005994894094096,0.3532642015896236,0.4817790043884469,0.0,0.0,0.0
28,1,0.05132763597121133,0.21560942619277598,0.023321355286791603,0.06554636294730971,15.626988887786865,615.65234375,1.1420511364225894,0.5697154751493874,0.6543466348573769,0.8568876263992365,0.07566466745429665,0.1509973282735242,2.004138554477023,0.3531321944206007,0.48144741736468444,0.0,0.0,0.0
29,1,0.05098886171882769,0.21478143152556445,0.022997408585060518,0.06579451032592869,15.778866529464722,616.16796875,1.134434830485098,0.5681546124524898,0.6523558908077352,0.853950892296036,0.07538873322786441,0.1504425079997848,2.002258296575725,0.35299760261456636,0.4810840795013118,0.0,0.0,0.0
30,1,0.050585627176211304,0.21342196357675078,0.023014057386238455,0.06713453509095216,16.056936502456665,616.68359375,1.1252019179498334,0.5662350348691428,0.6499152544608205,0.8502531187558403,0.0750481646995842,0.149740123864925,2.0003673509047997,0.3528102521882844,0.48062933164059063,0.0,0.0,0.0
31,1,0.05032272960921418,0.21146698076907244,0.027770461224800102,0.06952155879285794,16.21230673789978,617.19921875,1.1104049661637387,0.5632271939638385,0.6460429031916088,0.8441761085374389,0.0745442528443165,0.14858613371196958,1.9971501431447134,0.3523964557418654,0.4797185504243552,0.0,0.0,0.0
32,1,0.049884334754178576,0.2107295808713492,0.023404202259305475,0.07021126559584008,16.299206018447876,617.71484375,1.1066098381536538,0.5624614278765407,0.6450463029176552,0.8425191684665774,0.07437795016587956,0.14826573361094803,1.9964937523823523,0.35224755747031894,0.47943924794891946,0.0,0.0,0.0
33,1,0.04965599750663753,0.2103226529932119,0.022772419718359443,0.07001282771539355,16.385236024856567,618.23046875,1.1053958569766869,0.5622144111203154,0.6447317873357179,0.841887203022125,0.07433927722813702,0.1481478916446319,1.9960797075496992,0.35210469242490466,0.47921368497052974,0.0,0.0,0.0
34,1,0.049273832500974224,0.20947156409366693,0.022431328474792858,0.06994520598284744,16.544732809066772,618.74609375,1.099591179926455,0.5610523612136227,0.6432361992418939,0.8391009822425555,0.0741426840850654,0.1476339093291454,1.994153222244191,0.3517174069923606,0.47850899151407744,0.0,0.0,0.0
35,1,0.04876491824729285,0.20793171485023662,0.02243822820608659,0.07089320222492647,16.687143802642822,619.26171875,1.0893090183693612,0.5589385976251737,0.6405041309192321,0.8340612397267518,0.07378516159538188,0.146740446058001,1.9909530441784467,0.3511776375919183,0.4774413583800819,0.0,0.0,0.0
36,1,0.04839204806503584,0.2060790299434411,0.022812658087168196,0.07350553797914892,16.80615472793579,619.77734375,1.0758220511506975,0.5561383183760593,0.6368949166174812,0.8271467305178626,0.07320150480229498,0.14546881635399503,1.9869210012698841,0.35053614790048876,0.47611718378746787,0.0,0.0,0.0
37,1,0.04789962112077642,0.2043875190290521,0.02167892707622305,0.07520230918495181,16.89336347579956,620.29296875,1.0637481458159452,0.5536089099794297,0.6336556648000982,0.8210488021446589,0.07279647724215713,0.1444388151928596,1.9831380077468475,0.3500176220996769,0.47496279141789066,0.0,0.0,0.0
38,1,0.04757811376923121,0.20320752914528203,0.021275536668308722,0.07636861532970214,16.981421947479248,620.80859375,1.0566908595272502,0.5520627829555759,0.6316801009784004,0.8171789162065543,0.07251609700625074,0.1437914199327802,1.9808582021996077,0.34971807538656025,0.4742701969375248,0.0,0.0,0.0
39,1,0.047163580052771194,0.20129847965396583,0.02252839156516768,0.07832607302335269,17.071412324905396,621.32421875,1.0455003496746778,0.5495051823012456,0.628426671510566,0.810604377130334,0.07214499219264878,0.14274853138473453,1.9770338369608271,0.3491628013297568,0.47302651652600014,0.0,0.0,0.0
40,1,0.04673231874929084,0.19956917030072177,0.023024101543200837,0.07983956264221848,17.170348167419434,621.83984375,1.0361097464811717,0.5472496298205578,0.6255727963928943,0.8046160073184692,0.07169821851295217,0.14176047597432828,1.9735410076756525,0.34861500900366216,0.4718166511703136,0.0,0.0,0.0
41,1,0.046342752735059195,0.19845033699208767,0.02285858755242526,0.08023528810875019,17.26037335395813,622.35546875,1.03259170552692,0.5463031217686045,0.6243785120426107,0.8019847956813295,0.07153862755843836,0.14134715430273892,1.9720187486911507,0.3483154288286115,0.47119682579888217,0.0,0.0,0.0
42,1,0.04579326644038195,0.19620963127576563,0.02537715599555119,0.08155395139775572,17.349864721298218,622.87109375,1.0229611821304891,0.5436793016491632,0.6210899000730569,0.7949848421509011,0.07126747052510356,0.1403001470719354,1.967689746198767,0.347508218895657,0.4694639237463915,0.0,0.0,0.0
43,1,0.04542146091826011,0.19501287717420251,0.024950664269536123,0.08227334323466139,17.453157901763916,623.38671875,1.0169890692607542,0.5420978420481102,0.6191272469646142,0.7908162742585507,0.07095880530457745,0.13962883711972884,1.9650509791173785,0.34711711468385387,0.468535451868202,0.0,0.0,0.0
44,1,0.04509852714489671,0.19396955144936448,0.024436942927001076,0.08292874095156369,17.54537010192871,623.90234375,1.0119704970594985,0.5408192185276202,0.6175505415791489,0.7876909466560185,0.07078300655951004,0.13914394521466641,1.9630302214769015,0.3468653577000635,0.46789191275895303,0.0,0.0,0.0
45,1,0.04413362783751534,0.1902521650755746,0.02498293321251683,0.08551955665033924,17.635973930358887,624.41796875,0.9923610597878003,0.5355069201232756,0.6110504776206426,0.7747601884900776,0.07012857480575767,0.13719747781977817,1.9547215829374764,0.34582618206646015,0.4651860797816444,0.0,0.0,0.0
46,1,0.04374563137346856,0.18781013654773562,0.027801247516875863,0.08775006905920284,17.736952304840088,624.93359375,0.9797875464568748,0.5317553150816071,0.606508752802849,0.765700331842337,0.06973900834195557,0.13590476477009567,1.9489551651730987,0.34510035180334353,0.4632660395700738,0.0,0.0,0.0
47,1,0.043187710045947444,0.18606040493007822,0.027445652521064103,0.08840798561722682,17.830273866653442,625.44921875,0.972078008288321,0.529272986472597,0.6035206664721814,0.7598644207645228,0.06948725419208493,0.13507422449214762,1.9451981673687087,0.34463656806727927,0.4620076962768031,0.0,0.0,0.0
48,1,0.04254188575941737,0.18404869821069428,0.02782947821224927,0.08884527330590018,17.928003549575806,625.96484375,0.9655115382002482,0.5265862560307506,0.600304837962682,0.7538193288751682,0.06927608122662401,0.13425836025318946,1.9410606694908732,0.3441315028847425,0.4606126189505856,0.0,0.0,0.0
49,1,0.04212479601657559,0.18267190544427084,0.028090878079090525,0.08925622413412208,18.020443439483643,626.48046875,0.9602541231265156,0.5242537126601611,0.5975441675258374,0.7487149985948308,0.0691270384670379,0.1335995984318249,1.9373301748513196,0.3437182333601464,0.4594536537549558,0.0,0.0,0.0
50,1,0.041662972853683276,0.1810587856458057,0.028409656062283635,0.0898531047686846,18.1182119846344,626.99609375,0.9541242855373948,0.5213911117118534,0.5941887979561803,0.7427521730795362,0.06890740329799871,0.13278685261707837,1.9326360514149241,0.3432510645555923,0.45810175051970076,0.0,0.0,0.0
100,1,0.0214365266533779,0.12598157559713713,0.04467973116076889,0.05974019490127348,20.451167345046997,627.51171875,1.0751282478049227,0.37192656812364294,0.43069196126949044,0.46872503068204147,0.05628047654081337,0.0985115584599374,1.6535362973421033,0.302805008482658,0.38505960885592927,0.0,0.0,0.0
150,1,0.013903617204290066,0.10685508684449833,0.04465626571564729,0.02216812017466274,22.964069604873657,627.51171875,1.113283490851278,0.3208034707217254,0.37707812077211167,0.47331185057739755,0.053541606460844694,0.0893289754297196,1.5157583767748957,0.2537631228586347,0.3246909889665849,0.0,0.0,0.0
200,1,0.009802195698512359,0.08610638031334403,0.04174319340451499,0.02540458171746536,25.267623901367188,627.51171875,1.0449492667469513,0.27794273313105927,0.32844847308810105,0.47780007740784375,0.04603779163805669,0.0772488374663411,1.4294949947609075,0.22961064221256702,0.293239909342871,0.0,0.0,0.0
250,1,0.006507088639291181,0.06881890747854257,0.034064739864061534,0.024711133335903385,31.751240253448486,627.51171875,0.9264475135797114,0.2439395448851677,0.28995909147855875,0.4753648651014284,0.03948372439251226,0.06586970179695197,1.3914429584697456,0.22087268982577177,0.2811725399323308,0.0,0.0,0.0
300,1,0.0038309836507176565,0.05306442824387551,0.02743151104692316,0.016206859891748818,34.02877187728882,627.51171875,0.8221192535090037,0.21529940548104057,0.258444069560691,0.4502449722240502,0.03335366641181191,0.056054695290814194,1.3413456179600027,0.19798127267087617,0.2587208100671871,0.0,0.0,0.0
350,1,0.0031374633893784154,0.049048445461861025,0.02542965666515884,0.00922203605747683,36.33029794692993,627.51171875,0.7768232382163315,0.20549297163228197,0.24721506883613265,0.4335235041109341,0.03171527594692699,0.05296877098176062,1.3404188666827979,0.1943911502487617,0.2559939839453034,0.0,0.0,0.0
400,1,0.002800432869940156,0.04604676640803649,0.023774575112083664,0.01071903687575383,38.740052223205566,627.51171875,0.7340875004547935,0.19744169028390166,0.2374608971376296,0.41796821358122793,0.030166547008813133,0.05050445680301817,1.3448444727989166,0.19356498808033212,0.2562294465302255,0.0,0.0,0.0
450,1,0.0019257889739693317,0.03526297544333649,0.019239469778625562,0.017667890068973527,41.07329249382019,627.51171875,0.6037511956758408,0.17656542970271552,0.21225400644006676,0.3654027452530147,0.025698644900912185,0.04329240856932915,1.3444245542188185,0.18117890519453436,0.24887072063948007,0.0,0.0,0.0
500,1,0.0010880688768827543,0.02630484440168552,0.01574534686972795,0.012174074496150275,43.33411002159119,627.51171875,0.5037451186390669,0.1571606762874006,0.1894736360338535,0.31345043558959723,0.02275637796469058,0.03798018666745646,1.3337802189288173,0.16529189624518334,0.23885650908372497,0.0,0.0,0.0
550,1,0.000806624195910859,0.023216134596639106,0.01469160672192155,0.007196664660103676,45.572378158569336,627.51171875,0.4655107812749262,0.15032700733574184,0.18122381506387794,0.2973339284191414,0.02188803142525702,0.0364784559280905,1.3232403336320364,0.15782624899061667,0.23358977109053783,0.0,0.0,0.0
600,1,0.0007022479660013011,0.021745773975503396,0.014192891385761543,0.005284989528806664,47.84877943992615,627.51171875,0.44742501553782166,0.14683589252038037,0.1772088124305282,0.29190789160959457,0.021163663708750908,0.03551116780471506,1.3165078190346784,0.15421271926444452,0.23099294931531325,0.0,0.0,0.0
650,1,0.0006284153015402482,0.020200174280876386,0.01384018183270067,0.005368205230824422,50.28388500213623,627.51171875,0.4330663919429687,0.1437018212708175,0.17379055407724645,0.28991965084511645,0.02038684131158351,0.03462817177023754,1.3077048112051124,0.15089067727016262,0.22817778137836672,0.0,0.0,0.0
700,1,0.0005686537526430036,0.01918032467962056,0.013270264003144863,0.0049667888131246065,52.89806079864502,627.51171875,0.4210875350284835,0.1397747329703759,0.16969538624568037,0.28885191667402205,0.019528677618739353,0.03357854458659751,1.2968752327439104,0.1470268719143583,0.22437824091888545,0.0,0.0,0.0
750,1,0.0005134047959364795,0.01842917957530072,0.01257848891364677,0.003943571067834774,59.20421838760376,627.51171875,0.40798759610122237,0.13491649155134672,0.16447643124263303,0.2873262574772506,0.01872893474763436,0.03243044896973075,1.2816788409315172,0.14272182384066948,0.21995674404540783,0.0,0.0,0.0
800,1,0.00046435527615674424,0.017374151535482316,0.011936672004681131,0.004473253405688468,61.59035921096802,627.51171875,0.39215818028341787,0.12919574908741083,0.15789278483554287,0.28501514928298505,0.017926015408547,0.031218696595618288,1.2666860712542063,0.13870925501719375,0.2156725181636294,0.0,0.0,0.0
850,1,0.0003973098666946365,0.015737895028322332,0.010954671255733486,0.005442766249890791,67.74120306968689,627.51171875,0.3623370326347358,0.1180333893889486,0.1446050694595313,0.28151911883060915,0.016373544709758842,0.028861739055260245,1.238213482882764,0.13102068944380182,0.2077512659427575,0.0,0.0,0.0
900,1,0.0003232360447473774,0.014163711318017743,0.010038125970966764,0.004675612627050707,71.49993658065796,627.51171875,0.3255894247575578,0.10386237097041118,0.1271680095718835,0.27725576737107704,0.014546117695051505,0.026125903356605997,1.239011001188051,0.12111134128840088,0.19795188543499073,0.0,0.0,0.0
950,1,0.00028738564221755846,0.013502297653052959,0.00970065935283905,0.0033122210714406257,73.81535148620605,627.51171875,0.30999114773163183,0.09756591957266772,0.11938784744764802,0.2751932523898362,0.013838190404755793,0.02500038124041118,1.2522663323984777,0.1169021148691053,0.19368095930166773,0.0,0.0,0.0
1000,1,0.00026869839431693316,0.013092756040903554,0.009433112906690742,0.0028800198714490164,84.2841420173645,627.51171875,0.30116056341554354,0.09445752568434111,0.11553038937463236,0.27348820621393005,0.013444818424549684,0.024318865625446058,1.2589034657335598,0.11428346042647476,0.19088176673868215,0.0,0.0,0.0
1050,1,0.0002474130037295337,0.01246818015415198,0.009027092407160486,0.0032355973244101222,86.80797672271729,627.51171875,0.28674443064162636,0.090274495725038,0.11030290882156564,0.269760072458564,0.012883306240925216,0.023167065073133198,1.266302715049977,0.11016773176212385,0.18631923798556688,0.0,0.0,0.0
1100,1,0.0002164936877727911,0.011636998399975392,0.008349397707933134,0.003370684489316994,89.36718487739563,627.51171875,0.2623403494885891,0.08413877462212331,0.10253025556082807,0.26351617137404215,0.01204734814002086,0.021337229625558438,1.2787797644246979,0.10299784999861153,0.17852456415918463,0.0,0.0,0.0
1150,1,0.00019321822009937478,0.0110860988133986,0.0078127720175774,0.0030458540018025336,91.95463466644287,627.51171875,0.2447360768206902,0.07931811078548487,0.09642605653733628,0.2595193146972782,0.011445785249957745,0.0200022759759383,1.2903723359146717,0.09718916902509729,0.17236870239952917,0.0,0.0,0.0
1200,1,0.0001762701458459343,0.010570176348332325,0.007442757693066492,0.0030243802230192156,94.26027774810791,627.51171875,0.23190005603652586,0.07473200884179473,0.09069609087315231,0.25710580260975424,0.01084375699764653,0.018864013527020003,1.3025425745089283,0.09184652483873544,0.1668671767047511,0.0,0.0,0.0
